PATENTE,MONTO_PAGADO,TIPO_PAGO,FECHA_PAGO,MODULO_ATENCION,CODIGO_SII
GRDZ68,98951,3,2024-09-26,1,
GRFZ13,98951,3,2024-09-26,1,
GRGY49,98951,3,2024-09-26,1,
GRGY50,98951,3,2024-09-26,1,
GRHR20,98951,3,2024-09-26,1,
GRHZ95,98951,3,2024-09-26,1,
GSHL62,36089,3,2024-09-26,1,CT1110015
GSXG73,197901,3,2024-09-26,1,
GTJW10,65967,3,2024-09-26,1,
GWKS89,32984,3,2024-09-26,2,
GWWX45,197901,3,2024-09-26,1,
GXTJ99,197901,3,2024-09-26,1,
GYPC68,197901,3,2024-09-26,1,
GZZF67,36089,3,2024-09-26,1,SU1110056
GZZV11,36089,3,2024-09-26,1,SU1320081
GZZV39,98951,3,2024-09-26,2,
HCLL35,197901,3,2024-09-26,1,
HCSH43,98951,3,2024-09-26,1,
HFBH58,98951,3,2024-09-26,1,
HFWT36,197901,3,2024-09-26,1,
HGJP14,98951,3,2024-09-26,1,
HGJP22,98950,3,2024-09-26,2,
HGJP35,98951,3,2024-09-26,1,
HGJP52,98951,3,2024-09-26,1,
HGKS27,98951,3,2024-09-26,1,
HGKZ11,132372,3,2024-09-26,1,
HGKZ11,117242,3,2024-09-26,1,
HGKZ11,98951,3,2024-09-26,1,
HGKZ46,98951,3,2024-09-26,1,
HGKZ50,49476,1,2024-09-26,1,
HHWL70,98951,3,2024-09-26,1,
HHWR43,197901,3,2024-09-26,1,
HJPB21,31164,2,2024-09-26,1,CT1760318
HJPB21,50900,3,2024-09-26,1,CT1760318
HKFF60,65967,3,2024-09-26,2,
HKSS62,197901,3,2024-09-26,2,
HKTJ37,197901,3,2024-09-26,2,
HKTJ38,197901,3,2024-09-26,2,
HPFZ46,131934,3,2024-09-26,2,
HPYH93,65967,3,2024-09-26,1,
HSJF85,18690,2,2024-09-26,1,SU1320119
HTBC28,98951,3,2024-09-26,1,
HTTV70,98951,3,2024-09-26,1,
HVTS63,197901,3,2024-09-26,1,
HVTT40,65967,3,2024-09-26,2,
HXDK90,98951,3,2024-09-26,1,
HXFG81,98951,3,2024-09-26,1,
HXFS36,98951,3,2024-09-26,1,
HXHF62,98951,3,2024-09-26,1,
HXHG53,98951,3,2024-09-26,1,
HXKD18,131934,3,2024-09-26,2,
HYSD96,98951,3,2024-09-26,1,
HZXZ44,131934,3,2024-09-26,2,
JA3771,98951,3,2024-09-26,1,
JA4673,98951,3,2024-09-26,1,
JA8292,98951,3,2024-09-26,1,
JB8328,98951,3,2024-09-26,1,
JBGL75,98951,3,2024-09-26,1,
JC1206,98951,3,2024-09-26,1,
JC1231,98951,3,2024-09-26,1,
JC1233,98951,3,2024-09-26,1,
JC1251,98951,3,2024-09-26,1,
JC1252,98951,3,2024-09-26,1,
JC1264,98951,3,2024-09-26,1,
JDGH47,16804,2,2024-09-26,1,SD1600119
JDGR86,65967,3,2024-09-26,1,
JDZB93,32984,3,2024-09-26,2,
JE3957,197901,3,2024-09-26,1,
JE4042,98951,3,2024-09-26,1,
JFXF70,36089,3,2024-09-26,1,SD1060088
JFXF96,98951,3,2024-09-26,1,
JFXG11,41690,3,2024-09-26,2,CT1110015
JFXG11,36089,3,2024-09-26,1,CT1110015
JFXH49,197901,3,2024-09-26,2,
JFXH50,197901,3,2024-09-26,2,
JFXH52,197901,3,2024-09-26,2,
JG1301,49476,1,2024-09-26,1,
JG1569,98951,3,2024-09-26,1,
JG1607,98951,3,2024-09-26,2,
JG1710,98950,3,2024-09-26,2,
JG9137,49476,1,2024-09-26,1,
JG9148,197901,3,2024-09-26,1,
JG9159,98951,3,2024-09-26,1,
JG9185,98951,3,2024-09-26,2,
JG9819,98951,3,2024-09-26,1,
JG9958,98951,3,2024-09-26,1,
JGPW56,131934,3,2024-09-26,1,
JGZP88,98951,3,2024-09-26,1,
JH2765,98951,3,2024-09-26,1,
JH5150,98951,3,2024-09-26,1,
JH5153,98951,3,2024-09-26,1,
JH5283,197900,3,2024-09-26,2,
JH5285,98951,3,2024-09-26,1,
JH5286,98951,3,2024-09-26,1,
JH5297,98951,3,2024-09-26,1,
JHGH30,65967,3,2024-09-26,2,
JHKP98,41695,3,2024-09-26,2,HB1060021
JHKP98,36089,3,2024-09-26,1,HB1060021
JHKS21,197901,3,2024-09-26,1,
JHKT59,65967,3,2024-09-26,1,
JK1159,98951,3,2024-09-26,1,
JK2188,49476,1,2024-09-26,1,
JK3142,197901,3,2024-09-26,2,
JK4513,98951,3,2024-09-26,1,
JK4735,98951,3,2024-09-26,1,
JKYC61,131934,3,2024-09-26,1,
JL3610,98951,3,2024-09-26,1,
JL5131,98951,3,2024-09-26,2,
JLTK75,41695,3,2024-09-26,1,VN1760015
JLTK75,36089,3,2024-09-26,1,VN1760015
JLTR18,65967,3,2024-09-26,1,
JLTR46,41790,3,2024-09-26,1,SU500121
JLTW17,197901,3,2024-09-26,2,
JN4103,197901,3,2024-09-26,1,
JN4358,197901,3,2024-09-26,1,
JN4962,98951,3,2024-09-26,1,
JN6706,98951,3,2024-09-26,1,
JP3047,98951,3,2024-09-26,1,
JPXS13,197901,3,2024-09-26,1,
JPXS36,16804,2,2024-09-26,1,HB790130
JPZC16,65967,3,2024-09-26,2,
JSVK50,197900,3,2024-09-26,2,
JVHF28,98951,3,2024-09-26,1,
JWBH94,98951,3,2024-09-26,2,
JWBJ74,98951,3,2024-09-26,1,
JXTV22,36089,3,2024-09-26,1,HB1760030
JXVF70,307529,2,2024-09-26,1,HB320148
JYCF48,65967,3,2024-09-26,1,
JYTD91,65967,3,2024-09-26,1,
JYTF94,131934,3,2024-09-26,1,
KCSD65,98951,3,2024-09-26,1,
KCSJ11,98951,3,2024-09-26,1,
KCSL76,65967,3,2024-09-26,2,
KCSR33,16804,2,2024-09-26,1,HB1060024
KCSR43,16804,2,2024-09-26,2,SD1600124
KDGB66,98951,3,2024-09-26,1,
KDGJ69,98951,3,2024-09-26,1,
KDGW45,98951,3,2024-09-26,1,
KFFL97,221769,2,2024-09-26,1,SU1620104
KHBG41,65967,3,2024-09-26,1,
KHWB17,98951,3,2024-09-26,1,
KJTY68,36089,3,2024-09-26,1,HB1760041
KJTY99,197900,3,2024-09-26,2,
KJVD24,36089,3,2024-09-26,1,VN1110112
KJVD63,98950,3,2024-09-26,2,
KLBG15,36089,3,2024-09-26,1,SU1110052
KPJC74,65967,3,2024-09-26,1,
KRSH30,131934,3,2024-09-26,1,
KSYS86,36089,3,2024-09-26,1,SU1110065
KSYT78,36089,3,2024-09-26,1,HB1060024
KWVV51,36090,3,2024-09-26,2,CT1110015
KWVX67,36089,3,2024-09-26,1,HB1060024
KWWF54,98951,3,2024-09-26,2,
KXGS43,197901,3,2024-09-26,1,
KYCX77,16804,2,2024-09-26,1,SU1320076
KYCY68,131934,3,2024-09-26,1,
KYDD94,48889,3,2024-09-26,1,SU2270339
KYDF53,32984,3,2024-09-26,2,
KYPD27,98951,3,2024-09-26,1,
LFWT79,131934,3,2024-09-26,1,
LHKX93,16804,2,2024-09-26,1,VN500038
LHLC31,197901,3,2024-09-26,1,
LHLG46,197901,3,2024-09-26,2,
LJWP17,197901,3,2024-09-26,1,
LJWP55,98951,3,2024-09-26,1,
LKYH63,197901,3,2024-09-26,2,
LKYL54,36089,3,2024-09-26,1,HB1060024
LKYV47,36917,3,2024-09-26,1,SU1320122
LLXY75,84443,2,2024-09-26,1,SU1320214
LPKS70,98951,3,2024-09-26,1,
LPKZ18,197901,3,2024-09-26,2,
LPVZ11,16804,2,2024-09-26,1,HB1060024
LPWH68,98951,3,2024-09-26,1,
LSWJ92,197901,3,2024-09-26,1,
LVSF12,36089,3,2024-09-26,1,HB1060024
LVSG25,36089,3,2024-09-26,1,HB2350028
LVSH64,16804,2,2024-09-26,1,HB1060026
LVSH81,98951,3,2024-09-26,1,
LYJZ92,65967,3,2024-09-26,1,
LYKJ87,116069,3,2024-09-26,1,SD1620253
LYKL50,65967,3,2024-09-26,1,
NR6387,197901,3,2024-09-26,1,
PBSB41,65967,3,2024-09-26,1,
PBSB54,117834,3,2024-09-26,1,SU1600107
PBSC23,98951,3,2024-09-26,1,
PBSC57,197901,3,2024-09-26,1,
PBSG31,98950,3,2024-09-26,2,
PBSV55,98951,3,2024-09-26,1,
PBSZ28,197901,3,2024-09-26,1,
PBSZ51,16804,2,2024-09-26,1,HB1060027
PBTD35,16804,2,2024-09-26,1,HB1060024
PBTV66,98951,3,2024-09-26,1,
PFRB62,16804,2,2024-09-26,1,SU1320102
PJTZ29,16804,2,2024-09-26,2,SU1660009
PJVB66,41695,3,2024-09-26,1,SU320003
PJVB66,36089,3,2024-09-26,1,SU320003
PLSK95,49322,2,2024-09-26,1,SU1600089
PLSL34,197901,3,2024-09-26,1,
PLSR23,197901,3,2024-09-26,2,
PLSS73,197901,3,2024-09-26,1,
PS0252,27486,3,2024-09-26,1,MT1340009
PSDT46,98951,3,2024-09-26,1,
PSWB42,16804,2,2024-09-26,1,SU1320085
PSYK24,98951,3,2024-09-26,1,
PSYL58,98951,3,2024-09-26,1,
PTYL29,98951,3,2024-09-26,1,
PTYP23,98951,3,2024-09-26,1,
PTYR77,98951,3,2024-09-26,1,
PWSG16,98951,3,2024-09-26,1,
PWTB87,98951,3,2024-09-26,1,
PWTB88,98951,3,2024-09-26,1,
PWTB89,98951,3,2024-09-26,1,
PWTS14,98951,3,2024-09-26,1,
PWVF29,98951,3,2024-09-26,1,
PWVK71,98951,3,2024-09-26,1,
PWWK11,98951,3,2024-09-26,1,
PXBY11,98951,3,2024-09-26,1,
PXCF93,98951,3,2024-09-26,1,
PXCF94,98951,3,2024-09-26,1,
PXCF95,98951,3,2024-09-26,1,
PYTL84,98951,3,2024-09-26,1,
PYTV77,65967,3,2024-09-26,1,
RBBP66,131934,3,2024-09-26,1,
RBCG55,98951,3,2024-09-26,1,
RBKH58,83167,2,2024-09-26,1,SU1110262
RCGX18,21153,2,2024-09-26,1,VN1320106
RCXW74,197901,3,2024-09-26,1,
RFDF60,98951,3,2024-09-26,1,
RFDG26,126811,2,2024-09-26,1,SU1210063
RFDG26,205612,3,2024-09-26,1,SU1210063
RFDK60,65967,3,2024-09-26,1,
RFRH71,41695,3,2024-09-26,1,HB2290080
RFRH71,36089,3,2024-09-26,1,HB2290080
RFRS17,197901,3,2024-09-26,2,
RFRS18,197901,3,2024-09-26,2,
RJ5210,36089,3,2024-09-26,1,SD320079
RJBP62,98951,3,2024-09-26,1,
RJFT60,197901,3,2024-09-26,2,
RJFT63,197901,3,2024-09-26,2,
RJFT64,197901,3,2024-09-26,2,
RKDZ87,105379,2,2024-09-26,1,SU790095
RKJW91,98947,3,2024-09-26,2,
RLPG14,36089,3,2024-09-26,1,SU1320101
RPRL60,131934,3,2024-09-26,1,
RRCB75,98951,3,2024-09-26,1,
RSCF47,98951,3,2024-09-26,1,
RSCG14,36089,3,2024-09-26,1,HB1600052
RSCG20,65967,3,2024-09-26,1,
RVFW22,98951,3,2024-09-26,1,
RVXR95,98951,3,2024-09-26,1,
RW2666,197901,3,2024-09-26,1,
RXXR10,36089,3,2024-09-26,1,SU2290246
RYDK33,98951,3,2024-09-26,1,
SBCG99,98951,3,2024-09-26,1,
SBCS91,98951,3,2024-09-26,1,
SBRT97,98951,3,2024-09-26,1,
SCZB93,43420,2,2024-09-26,2,SU1110132
SDLF74,98951,3,2024-09-26,1,
SDZL22,95744,2,2024-09-26,1,SU1210063
SHJV63,98951,3,2024-09-26,1,
SHJV95,156794,3,2024-09-26,2,SU1600135
SHJZ83,39710,2,2024-09-26,1,SD130161
SHKB52,98951,3,2024-09-26,1,
SJHH78,65967,3,2024-09-26,1,
SKDZ65,36089,3,2024-09-26,1,CT1110035
SKFD49,98951,3,2024-09-26,1,
SKFF69,197901,3,2024-09-26,1,
SLBB22,16804,2,2024-09-26,1,HB1060024
SLBD29,156324,3,2024-09-26,1,
SLBD29,131934,3,2024-09-26,1,
SPDV94,197900,3,2024-09-26,2,
SPDV95,98951,3,2024-09-26,1,
SPFK71,69628,2,2024-09-26,1,SU1110254
SPKD34,98951,3,2024-09-26,1,
SVSL10,21419,2,2024-09-26,1,VN1660061
SVST10,65970,3,2024-09-26,2,
SWDF49,197901,3,2024-09-26,2,
SWDF50,197901,3,2024-09-26,2,
SWDF51,197901,3,2024-09-26,2,
SWDF52,197901,3,2024-09-26,2,
SWDF53,197901,3,2024-09-26,2,
SWDF54,197901,3,2024-09-26,2,
SWFY81,41550,3,2024-09-26,1,VN1110158
SWFY92,98951,3,2024-09-26,1,
SWZY68,36089,3,2024-09-26,1,HB1060024
SXSP32,65967,3,2024-09-26,1,
SXSP36,65967,3,2024-09-26,1,
SXSW53,197901,3,2024-09-26,2,
SXSW57,197901,3,2024-09-26,2,
SXSW58,197901,3,2024-09-26,2,
SXSW59,197901,3,2024-09-26,2,
SXSW60,65967,3,2024-09-26,2,
SYPB13,132845,2,2024-09-26,1,SD500300
SYPC59,32984,3,2024-09-26,1,
SYPC60,32984,3,2024-09-26,1,
SYPF14,197901,3,2024-09-26,1,
SYPG29,24738,3,2024-09-26,1,VN1110067
SYVV34,197901,3,2024-09-26,2,
SYVV35,197901,3,2024-09-26,2,
SYYY16,65967,3,2024-09-26,2,
SYYY28,65967,3,2024-09-26,2,
SYYY38,65967,3,2024-09-26,2,
SZKR23,46952,2,2024-09-26,1,VN1210027
TBPB41,98951,3,2024-09-26,1,
TDGW23,19577,2,2024-09-26,1,SD1600177
TDGY74,136927,3,2024-09-26,1,SU1600094
TDGZ97,197901,3,2024-09-26,1,
TFFC13,674793,2,2024-09-26,1,
TGC027,37990,3,2024-09-26,1,MT1060304
TGC072,16804,2,2024-09-26,1,MT5610008
TGSW28,16806,3,2024-09-26,1,HB1760056
TGTC42,16492,3,2024-09-26,1,HB790134
TGTD60,32627,3,2024-09-26,1,SD2270171
TGTF98,43176,3,2024-09-26,1,SU500129
TGTF98,96127,3,2024-09-26,1,SU500129
TGTG47,13743,3,2024-09-26,1,SU1110091
TGTG50,10995,3,2024-09-26,2,HB790137
TGTG58,11356,3,2024-09-26,1,HB1600062
TGTG66,98765,3,2024-09-26,1,SU1320238
TGTG84,10995,3,2024-09-26,1,HB1760056
TGTG90,10995,3,2024-09-26,2,HB1060025
TGTH15,23697,3,2024-09-26,1,SU1110132
TGTH20,14119,3,2024-09-26,1,SU1110093
TJJX60,14039,3,2024-09-26,1,SU1110095
TJJX61,28168,3,2024-09-26,1,SU1110187
TJJX80,21989,3,2024-09-26,1,HB1110109
TLJR83,25204,3,2024-09-26,1,HB1620032
TLJS15,18830,3,2024-09-26,1,CT1320050
TLKK72,48157,3,2024-09-26,1,SU1110224
TLKK85,13385,3,2024-09-26,1,VN1110178
TLRV36,46572,3,2024-09-26,1,
TSHB57,27486,3,2024-09-26,1,
VD4864,98951,3,2024-09-26,1,
VG8468,32984,3,2024-09-26,2,
WG8188,32984,3,2024-09-26,2,
WN3518,41695,3,2024-09-26,1,VN1110059
WN3518,36089,3,2024-09-26,1,VN1110059
WTT085,16804,2,2024-09-26,1,MT1060245
XD9941,131934,3,2024-09-26,1,
XE2406,197901,3,2024-09-26,1,
XH5474,197901,3,2024-09-26,1,
XL5290,49476,1,2024-09-26,1,
XXZ049,11961,3,2024-09-26,1,
ZD6002,36089,3,2024-09-26,1,SU500017
ZD8371,98951,3,2024-09-26,1,
ZL5790,16804,2,2024-09-26,1,HB2290055
ZW8045,53430,3,2024-09-26,2,VN1110044
ZW8045,47128,3,2024-09-26,2,VN1110044
ZW8045,41695,3,2024-09-26,2,VN1110044
ZZ9389,98951,3,2024-09-26,1,
BA9818,197901,3,2024-09-27,1,
BCLZ85,41695,3,2024-09-27,1,SD1110128
BCLZ85,36089,3,2024-09-27,1,SD1110128
BDGD40,98951,3,2024-09-27,1,
BE0741,13190,3,2024-09-27,2,
BKGS59,98951,3,2024-09-27,1,
BKKL15,41695,3,2024-09-27,1,VN790043
BKKL15,36089,3,2024-09-27,1,VN790043
BPBH76,16804,2,2024-09-27,1,VN1660010
BPVX22,0,3,2024-09-27,2,
BVDY11,98951,3,2024-09-27,1,
BVDY15,98951,3,2024-09-27,1,
BYCX81,16804,2,2024-09-27,1,HB2290084
CDHF92,36089,3,2024-09-27,2,SD1110149
CDKD27,98951,3,2024-09-27,1,
CDKH42,49476,1,2024-09-27,1,
CFPT34,57737,3,2024-09-27,2,CT1110015
CFPT34,53430,3,2024-09-27,2,CT1110015
CFPT34,47128,3,2024-09-27,2,CT1110015
CFPT34,41695,3,2024-09-27,2,CT1110015
CFPT34,36089,3,2024-09-27,1,CT1110015
CGRY63,49476,1,2024-09-27,1,
CGSS88,32984,1,2024-09-27,1,
CGTC44,49476,1,2024-09-27,1,
CHYK43,47389,2,2024-09-27,2,VN510012
CHYR94,65967,3,2024-09-27,1,
CLWJ80,36089,3,2024-09-27,1,SU1060016
CPKJ63,98951,3,2024-09-27,1,
CVBS22,49476,1,2024-09-27,1,
CZVV52,98951,1,2024-09-27,1,
DBZY57,197901,3,2024-09-27,1,
DLLG98,32984,1,2024-09-27,1,
DPC090,47128,3,2024-09-27,1,MT2290139
DPC090,41695,3,2024-09-27,1,MT2290139
DPC090,36089,3,2024-09-27,1,MT2290139
DRBC49,98951,3,2024-09-27,1,
DRLD95,197901,3,2024-09-27,2,
DSFL61,39229,3,2024-09-27,1,CT1600102
DSPB49,32984,3,2024-09-27,1,
DSVG18,57733,3,2024-09-27,1,SU2270077
DSVG18,53430,3,2024-09-27,1,SU2270077
DSVG18,47128,3,2024-09-27,1,SU2270077
DSVG18,41695,3,2024-09-27,1,SU2270077
DSVG18,36089,3,2024-09-27,1,SU2270077
DTLP82,36089,3,2024-09-27,1,VN1320088
DTVL36,65967,3,2024-09-27,1,
DVRP74,49476,1,2024-09-27,1,
DWZR15,32984,3,2024-09-27,1,
DXCT26,41695,3,2024-09-27,2,SD1320076
DXCT26,36089,3,2024-09-27,2,SD1320076
DZCH86,49476,1,2024-09-27,1,
FCSV79,16804,2,2024-09-27,1,SU1110052
FCTB72,32984,1,2024-09-27,1,
FCTH25,49476,1,2024-09-27,1,
FFGF13,197901,3,2024-09-27,1,
FGSV17,65967,3,2024-09-27,1,
FKFZ86,16804,2,2024-09-27,1,SU1320062
FKVF67,66058,3,2024-09-27,2,VN1110082
FKVF67,57733,3,2024-09-27,2,VN1110082
FKVF67,53430,3,2024-09-27,2,VN1110082
FKVF67,47128,3,2024-09-27,2,VN1110082
FKVF67,41695,3,2024-09-27,2,VN1110082
FKVF67,36089,3,2024-09-27,1,VN1110082
FLWK29,36089,3,2024-09-27,1,HB2350028
FPHG60,197901,3,2024-09-27,1,
FPPG63,131934,3,2024-09-27,1,
FPXS30,47128,3,2024-09-27,1,CT1110008
FPXS30,41695,3,2024-09-27,1,CT1110008
FPXS30,36089,3,2024-09-27,1,CT1110008
FRLC44,117242,3,2024-09-27,1,
FRLC44,98951,3,2024-09-27,1,
FWLC55,16804,2,2024-09-27,1,CT1110018
FXDG64,75047,3,2024-09-27,2,SU1110057
FXDG64,66058,3,2024-09-27,2,SU1110057
FXDG64,57733,3,2024-09-27,2,SU1110057
FXDG64,53430,3,2024-09-27,2,SU1110057
FXDG64,47128,3,2024-09-27,2,SU1110057
FXDG64,41695,3,2024-09-27,2,SU1110057
FXDG64,36089,3,2024-09-27,2,SU1110057
FZKZ44,98951,3,2024-09-27,1,
GDXW10,36089,3,2024-09-27,1,CT500187
GGFB19,98950,3,2024-09-27,2,
GGFD51,57733,3,2024-09-27,2,SD1760208
GGFD51,53430,3,2024-09-27,2,SD1760208
GGFD51,47128,3,2024-09-27,2,SD1760208
GGFD51,41695,3,2024-09-27,2,SD1760208
GGFD51,36089,3,2024-09-27,1,SD1760208
GJHT30,36089,3,2024-09-27,1,CO1840074
GLLB82,36089,3,2024-09-27,1,SU1060031
GRFZ19,98951,3,2024-09-27,1,
GRFZ20,98951,3,2024-09-27,1,
GRGK87,131934,3,2024-09-27,1,
GRJZ55,98951,3,2024-09-27,1,
GSJL42,65967,3,2024-09-27,1,
GXTG47,65967,3,2024-09-27,2,CO1840161
GXZH94,131934,3,2024-09-27,1,
GZZK28,65967,3,2024-09-27,1,
GZZL11,98951,3,2024-09-27,1,
HBDX80,32984,3,2024-09-27,1,
HCSR36,98951,3,2024-09-27,1,
HGCJ49,32984,3,2024-09-27,1,
HGCK38,32984,3,2024-09-27,1,
HGJP45,98951,3,2024-09-27,1,
HGJP55,98951,3,2024-09-27,1,
HGJP56,98951,3,2024-09-27,1,
HGKZ22,98951,3,2024-09-27,1,
HGKZ27,98951,3,2024-09-27,1,
HGKZ32,98951,3,2024-09-27,1,
HGKZ33,98951,3,2024-09-27,1,
HGKZ39,98951,3,2024-09-27,1,
HHWX11,41695,3,2024-09-27,2,HB1060020
HHWX11,36089,3,2024-09-27,1,HB1060020
HJDR81,98951,3,2024-09-27,1,
HJLP91,98951,3,2024-09-27,1,
HKRL40,65967,3,2024-09-27,2,
HLFY77,131934,3,2024-09-27,1,
HLGB25,98951,3,2024-09-27,1,
HLGT47,131934,3,2024-09-27,2,
HLHB89,197901,3,2024-09-27,1,
HSZP34,36089,3,2024-09-27,1,SU1320094
HSZP60,16804,2,2024-09-27,1,HB2290080
HVTS88,32984,3,2024-09-27,1,
HVVD75,49476,1,2024-09-27,1,
HXDK62,98951,3,2024-09-27,1,
HXDK76,98951,3,2024-09-27,1,
HXDK78,98951,3,2024-09-27,1,
HXDK98,197901,3,2024-09-27,1,
HXPG76,32984,1,2024-09-27,1,
HXWG48,65967,3,2024-09-27,1,
HXWV85,98951,3,2024-09-27,1,
HXXC19,32984,3,2024-09-27,1,
JA3755,98951,3,2024-09-27,1,
JA3842,49476,1,2024-09-27,1,
JA3853,49476,1,2024-09-27,1,
JA3918,98951,3,2024-09-27,1,
JA5056,49476,1,2024-09-27,1,
JBGH13,16804,2,2024-09-27,1,HB1600042
JBP019,30000,3,2024-09-27,2,MT2290244
JBP019,66055,3,2024-09-27,2,MT2290244
JBP019,57733,3,2024-09-27,2,MT2290244
JBP019,53430,3,2024-09-27,2,MT2290244
JBP019,47128,3,2024-09-27,2,MT2290244
JBP019,41695,3,2024-09-27,2,MT2290244
JBP019,36089,3,2024-09-27,2,MT2290244
JC1309,49476,1,2024-09-27,1,
JC8429,98951,3,2024-09-27,1,
JD5722,197901,3,2024-09-27,1,
JD5741,197901,3,2024-09-27,1,
JD5780,197901,3,2024-09-27,1,
JDGP26,131934,3,2024-09-27,1,
JDGP34,34329,2,2024-09-27,1,VN1110085
JE3167,98951,3,2024-09-27,1,
JE3176,98951,3,2024-09-27,1,
JF3481,98951,3,2024-09-27,1,
JF9351,65967,3,2024-09-27,1,
JG1602,98951,3,2024-09-27,1,
JG1627,98951,3,2024-09-27,1,
JG1658,197901,3,2024-09-27,1,
JG1681,98951,3,2024-09-27,1,
JG1773,197901,3,2024-09-27,1,
JG1876,98951,3,2024-09-27,1,
JG8452,98951,3,2024-09-27,1,
JG8645,98951,3,2024-09-27,1,
JG9063,98951,3,2024-09-27,1,
JG9143,98951,3,2024-09-27,1,
JG9158,98951,3,2024-09-27,1,
JG9273,98951,3,2024-09-27,1,
JG9274,98951,3,2024-09-27,1,
JG9278,98951,3,2024-09-27,1,
JG9297,98951,3,2024-09-27,1,
JG9307,98951,3,2024-09-27,1,
JG9375,98950,3,2024-09-27,2,
JG9377,98951,3,2024-09-27,1,
JG9854,98951,3,2024-09-27,1,
JH1090,98951,3,2024-09-27,1,
JH1224,98951,3,2024-09-27,1,
JH5059,98951,3,2024-09-27,2,
JH5083,98951,3,2024-09-27,1,
JH5084,98951,3,2024-09-27,1,
JH5162,49476,1,2024-09-27,1,
JH5189,98951,3,2024-09-27,1,
JH5289,49476,1,2024-09-27,1,
JH5295,98951,3,2024-09-27,1,
JHKK34,19628,2,2024-09-27,1,SU1320081
JHKK34,36089,3,2024-09-27,1,SU1320081
JHKT45,41695,3,2024-09-27,2,SU1110032
JHLG19,65967,3,2024-09-27,1,
JHRJ20,197901,3,2024-09-27,1,
JJ8300,98951,3,2024-09-27,1,
JJ8785,98951,3,2024-09-27,1,
JL3661,98951,3,2024-09-27,1,
JL4712,98951,3,2024-09-27,1,
JLLR83,32984,3,2024-09-27,1,
JLTL46,65967,3,2024-09-27,1,
JN8373,98951,3,2024-09-27,1,
JN8605,98951,3,2024-09-27,1,
JP4694,98951,3,2024-09-27,1,
JPWZ71,36089,3,2024-09-27,1,HB2290080
JPXJ74,65967,3,2024-09-27,1,
JPXL19,16804,2,2024-09-27,1,SU1110057
JWLP35,98951,3,2024-09-27,1,
JXTS12,36089,3,2024-09-27,1,VN1600021
JXTV86,16804,2,2024-09-27,1,SU1320095
JXTW14,16804,2,2024-09-27,1,SU1320081
JXTX71,98951,3,2024-09-27,2,
JZRX23,32984,1,2024-09-27,1,
KCBD32,65970,3,2024-09-27,2,
KCSD39,49476,1,2024-09-27,1,
KCSG65,16804,2,2024-09-27,1,HB1760021
KCSJ61,16804,2,2024-09-27,1,SD1760227
KDGY42,98951,3,2024-09-27,1,
KGJV92,47128,3,2024-09-27,2,HB2290080
KGJV92,41695,3,2024-09-27,2,HB2290080
KGJW33,64000,2,2024-09-27,2,VN1600030
KGJW33,36089,3,2024-09-27,2,VN1600030
KGJZ50,98951,3,2024-09-27,1,
KGJZ60,98951,3,2024-09-27,1,
KGWW27,36089,3,2024-09-27,1,HB1060021
KJRR67,98951,3,2024-09-27,1,
KJRT54,98951,3,2024-09-27,1,
KJTW63,16804,2,2024-09-27,1,CT1110034
KJVH35,98951,3,2024-09-27,1,
KJVH36,98951,3,2024-09-27,1,
KLDT34,98951,3,2024-09-27,1,
KPHT76,197901,3,2024-09-27,1,
KRSG11,65967,3,2024-09-27,1,
KSST86,197901,3,2024-09-27,1,
KSSV45,53465,2,2024-09-27,1,SU180006
KSSV45,84411,3,2024-09-27,1,SU180006
KSYP60,53430,3,2024-09-27,2,HB1760042
KSYP60,47128,3,2024-09-27,2,HB1760042
KSYP60,41695,3,2024-09-27,2,HB1760042
KSYP60,36089,3,2024-09-27,2,HB1760042
KYDB98,36089,3,2024-09-27,1,CT1320045
LBFF38,16804,2,2024-09-27,1,HB1600040
LDTJ41,98951,3,2024-09-27,1,
LDTP70,98951,3,2024-09-27,1,
LDTP83,78162,3,2024-09-27,1,
LDTX82,98951,3,2024-09-27,1,
LFWZ54,98951,3,2024-09-27,1,
LFXD19,197901,3,2024-09-27,1,
LGWL10,98951,1,2024-09-27,1,
LHKV69,98951,3,2024-09-27,1,
LHKZ87,16804,2,2024-09-27,1,HB1060024
LHLB13,65967,3,2024-09-27,1,
LHLB65,49476,1,2024-09-27,1,
LHLF21,98951,3,2024-09-27,1,
LJDH98,0,3,2024-09-27,2,
LJXC96,32984,3,2024-09-27,1,
LKYS10,49476,1,2024-09-27,1,
LKYV96,98951,3,2024-09-27,1,
LPST79,263868,3,2024-09-27,2,
LPVT37,41695,3,2024-09-27,2,HB1060025
LPVV43,65967,3,2024-09-27,1,
LPVY57,16804,2,2024-09-27,1,HB1060024
LRTS89,98951,3,2024-09-27,1,
LSWJ55,50240,3,2024-09-27,1,HB1110160
LSWJ75,16804,2,2024-09-27,1,SD1600184
LSWK45,98951,3,2024-09-27,1,
LSWV42,197901,3,2024-09-27,1,
LT1100,197901,3,2024-09-27,1,
LVRY85,36089,3,2024-09-27,1,VN500033
LVSJ29,40512,3,2024-09-27,1,CT1320050
LVSX60,197901,3,2024-09-27,1,
LVTR55,98951,3,2024-09-27,1,
LVVH70,38160,2,2024-09-27,2,SU1970088
LW8648,66057,3,2024-09-27,2,SD1660046
LW8648,57733,3,2024-09-27,2,SD1660046
